SequenceName	ClusterNumber
131	13
154	13
1221	13
191	13
123	13
98	13
190	13
159	13
76	13
180	13
172	13
194	13
185	13
170	13
1217	13
106	13
140	13
110	13
1308	13
1307	13
109	13
1220	13
1219	13
167	13
108	13
1262	13
137	13
926	13
162	13
147	13
197	13
186	13
1559	13
133	13
130	13
157	13
141	13
195	13
529	13
112	13
117	13
1466	13
1467	13
102	13
1194	13
1488	13
1593	13
132	13
532	13
1190	13
1191	13
1192	13
1189	13
1195	13
1193	13
927	14
922	14
854	14
949	14
1275	14
874	14
1066	14
1065	14
866	14
942	14
243	15
292	15
326	15
336	15
318	15
325	15
477	15
271	15
277	15
478	15
385	15
419	15
298	15
297	15
327	15
316	15
255	15
307	15
894	15
317	15
348	15
311	15
310	15
328	15
329	15
323	15
305	15
294	15
953	15
995	15
343	15
324	15
290	15
851	15
313	15
260	15
288	15
301	15
254	15
263	15
334	15
256	15
259	15
322	15
350	15
346	15
319	15
340	15
321	15
344	15
335	15
308	15
349	15
341	15
339	15
337	15
275	15
333	15
289	15
351	15
303	15
338	15
265	15
330	15
304	15
342	15
345	15
347	15
281	15
332	15
252	15
300	15
320	15
268	15
269	15
276	15
291	15
273	15
296	15
1073	15
312	15
262	15
306	15
267	15
314	15
253	15
266	15
264	15
251	15
272	15
261	15
270	15
937	15
257	15
279	15
282	15
315	15
299	15
286	15
274	15
302	15
280	15
283	15
258	15
295	15
309	15
287	15
293	15
900	15
278	15
284	15
285	15
10	16
1075	16
1130	16
1147	16
1621	16
1159	16
1151	16
1144	16
1163	16
1178	16
1175	16
1155	16
1182	16
1181	16
1176	16
1177	16
1145	16
1134	16
1123	16
1138	16
1169	16
1173	16
1165	16
1128	16
1125	16
1162	16
1133	16
1129	16
1127	16
1166	16
1164	16
1179	16
1152	16
1137	16
1126	16
1170	16
1122	16
1167	16
1161	16
1132	16
1148	16
1174	16
1171	16
1168	16
1153	16
1158	16
1172	16
1156	16
1160	16
1154	16
1143	16
1146	16
1149	16
1124	16
1142	16
1139	16
1157	16
1135	16
1136	16
1131	16
1140	16
1141	16
1150	16
1180	16
0	17
3	17
24	17
5	17
1640	18
1692	18
1691	18
1690	18
1639	18
1874	18
1870	18
1684	18
1595	18
1632	18
1885	18
1596	18
1597	18
1626	18
1689	18
1598	18
1717	18
1856	18
1635	18
1599	18
1600	18
1642	18
1685	18
1631	18
1695	18
1638	18
1641	18
1643	18
1687	18
1686	18
1877	18
1633	18
1696	18
1697	18
1637	18
1879	18
1878	18
1601	18
1602	18
1594	18
1603	18
1630	18
1636	18
1634	18
1629	18
1721	18
1876	19
1824	19
1671	19
1857	19
1858	19
1881	19
1688	19
1875	19
1675	19
1672	19
1664	19
1882	19
1883	19
1725	19
1729	19
1726	19
1676	19
1674	19
1667	19
1666	19
1665	19
1679	19
1678	19
1728	19
1724	19
1727	19
1670	19
1673	19
1677	19
1681	19
1668	19
1669	19
1680	19
1682	19
1737	19
1733	19
1730	19
1732	19
1731	19
1735	19
1734	19
1743	19
1738	19
1741	19
1742	19
1736	19
1740	19
1739	19
1005	20
1006	20
30	21
1723	21
1826	21
1937	21
1912	21
1933	21
1905	21
1936	21
1932	21
1906	21
1907	21
1934	21
1935	21
1909	21
1908	21
1910	21
1911	21
593	22
944	22
588	22
374	22
365	22
590	22
660	22
364	22
379	22
600	22
571	22
635	22
639	22
375	22
1212	22
378	22
638	22
595	22
582	22
649	22
647	22
382	22
366	22
377	22
653	22
1553	22
376	22
371	22
372	22
1247	22
369	22
641	22
627	22
656	22
605	22
373	22
652	22
644	22
573	22
370	22
560	22
578	22
561	22
570	22
562	22
585	22
601	22
943	22
1072	22
381	22
598	22
564	22
609	22
613	22
621	22
637	22
648	22
617	22
631	22
1333	22
596	22
568	22
563	22
608	22
602	22
576	22
610	22
616	22
599	22
579	22
606	22
612	22
577	22
651	22
1379	22
572	22
650	22
640	22
603	22
597	22
620	22
575	22
645	22
642	22
633	22
624	22
618	22
632	22
655	22
614	22
565	22
643	22
591	22
1119	22
622	22
1290	22
646	22
581	22
628	22
583	22
636	22
623	22
629	22
634	22
604	22
580	22
1216	22
584	22
626	22
630	22
615	22
1008	22
607	22
619	22
559	22
654	22
1287	22
592	22
569	22
594	22
658	22
586	22
574	22
566	22
657	22
1009	22
1245	22
587	22
1354	22
567	22
589	22
32	23
999	23
998	23
997	23
65	23
9	23
87	23
15	23
57	23
90	23
501	23
941	23
66	23
479	23
64	23
1064	23
58	23
7	23
37	23
225	23
68	23
1060	23
41	23
514	23
392	23
360	23
219	23
1011	23
895	23
138	23
42	23
188	23
524	23
521	23
241	23
488	23
1061	23
936	23
1067	23
391	23
355	23
353	23
11	23
205	23
245	23
216	23
209	23
36	23
118	23
1	23
152	23
129	23
48	23
507	23
526	23
865	23
100	23
4	23
354	23
96	23
198	23
22	23
91	23
729	23
228	23
73	23
86	23
849	23
50	23
46	23
67	23
864	23
18	23
17	23
8	23
12	23
202	23
357	23
362	23
20	23
201	23
204	23
95	23
223	23
947	23
71	23
75	23
51	23
70	23
69	23
218	23
924	23
114	23
145	23
107	23
61	23
486	23
512	23
499	23
852	23
853	23
217	23
397	23
1644	23
2	23
361	23
214	23
220	23
356	23
363	23
358	23
1271	23
230	23
35	23
233	23
84	23
6	23
54	23
923	23
868	23
125	23
1007	23
175	23
1078	23
27	23
115	23
485	23
484	23
497	23
481	23
513	23
523	23
1288	23
1289	23
206	23
203	23
250	23
542	23
543	23
44	23
155	23
213	23
207	23
222	23
156	23
38	23
85	23
49	23
1063	23
855	23
135	23
47	23
502	23
527	23
489	23
1663	23
515	23
34	23
1076	23
229	23
168	23
60	23
28	23
232	23
544	23
226	23
94	23
119	23
53	23
103	23
16	23
1010	23
104	23
26	23
74	23
23	23
40	23
111	23
520	23
519	23
393	23
25	23
1405	23
33	23
246	23
398	23
359	23
43	23
79	23
848	23
490	23
510	23
518	23
933	23
396	23
394	23
14	23
215	23
249	23
531	23
244	23
248	23
545	23
224	23
867	23
728	23
52	23
925	23
672	23
498	23
504	23
189	23
482	23
1077	23
492	23
505	23
395	23
99	23
208	23
211	23
210	23
546	23
240	23
239	23
83	23
59	23
231	23
227	23
506	23
19	23
21	23
62	23
55	23
856	23
525	23
517	23
483	23
522	23
493	23
234	23
146	23
78	23
212	23
496	23
480	23
511	23
508	23
509	23
236	23
235	23
237	23
181	23
39	23
528	23
494	23
500	23
516	23
671	23
221	23
77	23
491	23
487	23
503	23
495	23
1223	23
1211	23
89	23
169	23
82	23
193	23
238	23
88	23
1002	24
887	24
882	24
883	24
886	24
804	25
1573	25
331	25
467	25
1239	25
464	25
471	25
461	25
422	25
45	25
1240	25
1700	25
1255	25
1253	25
1084	25
101	25
810	25
429	25
387	25
389	25
891	25
1693	25
196	25
1628	25
1574	25
663	25
669	25
1121	25
1120	25
421	25
388	25
1576	25
1572	25
184	25
1187	25
1362	25
948	25
1273	25
390	25
664	25
451	25
1004	25
1003	25
1469	25
1274	25
690	25
734	25
788	25
1340	25
548	25
549	25
1391	25
462	25
439	25
688	25
470	25
420	25
859	25
787	25
678	25
458	25
454	25
463	25
553	25
665	25
666	25
427	25
1330	25
686	25
1062	25
400	25
450	25
689	25
683	25
474	25
1355	25
802	25
786	25
1348	25
472	25
475	25
668	25
556	25
557	25
547	25
554	25
1225	25
465	25
425	25
414	25
405	25
407	25
434	25
1203	25
426	25
765	25
814	25
675	25
674	25
681	25
769	25
760	25
738	25
812	25
473	25
862	25
476	25
446	25
860	25
861	25
811	25
813	25
742	25
1324	25
815	25
445	25
792	25
1337	25
444	25
790	25
555	25
443	25
428	25
1329	25
1202	25
1422	25
1312	25
1613	25
1285	25
433	25
1079	25
929	25
930	25
928	25
697	25
691	25
796	25
858	25
670	25
440	25
682	25
771	25
816	25
685	25
892	25
893	25
466	25
468	25
800	25
677	25
456	25
550	25
1230	25
1339	25
452	25
435	25
1229	25
1201	25
1227	25
1380	25
1000	25
951	25
1833	25
459	25
676	25
417	25
432	25
436	25
932	25
931	25
696	25
1244	25
794	25
863	25
857	25
789	25
453	25
871	25
872	25
1186	25
430	25
423	25
673	25
684	25
817	25
552	25
1236	25
1378	25
1325	25
1208	25
1001	25
418	25
687	25
698	25
693	25
795	25
793	25
448	25
457	25
1207	25
469	25
1550	25
455	25
870	25
869	25
680	25
679	25
753	25
558	25
551	25
1235	25
415	25
1068	25
1252	25
809	25
778	25
757	25
1331	25
1233	25
781	25
773	25
750	25
736	25
1231	25
401	25
694	25
1243	25
1070	25
897	25
1343	25
625	25
1356	25
735	25
777	25
780	25
408	25
412	25
692	25
785	25
807	25
741	25
782	25
1237	25
1238	25
1232	25
431	25
399	25
403	25
424	25
404	25
1069	25
695	25
447	25
806	25
740	25
732	25
762	25
759	25
1234	25
413	25
896	25
406	25
411	25
416	25
449	25
803	25
798	25
1357	25
1358	25
402	25
801	25
764	25
737	25
731	25
749	25
747	25
770	25
797	25
409	25
410	25
441	25
437	25
460	25
805	25
758	25
756	25
744	25
733	25
808	25
730	25
739	25
767	25
746	25
442	25
438	25
667	25
791	25
783	25
752	25
776	25
755	25
754	25
772	25
775	25
779	25
799	25
784	25
774	25
745	25
768	25
766	25
763	25
743	25
751	25
748	25
761	25
1328	25
1335	25
1323	25
1722	25
1334	25
1336	25
1338	25
1360	25
1272	25
1332	25
1032	26
1037	26
1048	26
1045	26
1055	26
1054	26
1363	26
1052	26
1058	26
1050	26
1056	26
1059	26
1013	26
1047	26
1057	26
1327	26
1014	26
1261	26
1115	26
1043	26
1042	26
1049	26
1205	26
1044	26
1103	26
1015	26
1041	26
1053	26
1051	26
1017	26
1036	26
1118	26
1089	26
1092	26
1018	26
1016	26
1039	26
1040	26
1322	26
1034	26
1026	26
1315	26
1117	26
1022	26
1021	26
1108	26
1088	26
1093	26
1104	26
1090	26
1023	26
1020	26
1019	26
1024	26
1341	26
1038	26
1107	26
1110	26
1321	26
1031	26
1046	26
1206	26
1027	26
1033	26
1116	26
1091	26
1111	26
1029	26
1028	26
1319	26
1112	26
1204	26
1025	26
1035	26
1113	26
1342	26
1114	26
1317	26
1475	26
1316	26
1313	26
1314	26
1097	26
1030	26
1476	26
1318	26
1320	26
1099	26
1094	26
1106	26
1100	26
1096	26
1109	26
1101	26
1102	26
1095	26
1098	26
1105	26
918	27
386	27
898	27
913	27
904	27
911	27
912	27
914	27
915	27
906	27
921	27
907	27
919	27
920	27
916	27
917	27
903	27
909	27
902	27
901	27
905	27
908	27
1615	28
1913	28
1562	28
1716	28
1581	28
1661	28
1662	28
1618	28
1619	28
1645	28
1586	28
1587	28
1609	28
1616	28
1480	28
1620	28
1473	28
1575	28
1543	28
1655	28
1577	28
1610	28
1704	28
1490	28
1489	28
1590	28
1825	28
1884	28
1591	28
1588	28
1589	28
1554	29
1417	29
1481	29
1410	29
1411	29
1418	29
1483	29
1415	29
1416	29
1408	29
1484	29
1482	29
1406	29
1413	29
1412	29
1414	29
1409	29
1611	29
1448	29
1452	29
1450	29
1627	29
1435	29
1442	29
1612	29
1439	29
1441	29
1440	29
1458	29
1463	29
1461	29
1459	29
1445	29
1438	29
1430	29
1446	29
1453	29
1455	29
1622	29
1457	29
1464	29
1443	29
1447	29
1431	29
1456	29
1465	29
1583	29
1582	29
1428	29
1426	29
1571	29
1454	29
1429	29
1451	29
1433	29
1437	29
1449	29
1407	29
1436	29
1424	29
1584	29
1444	29
1434	29
1427	29
1432	29
1460	29
1425	29
1462	29
1423	29
1478	30
1541	30
1477	30
1479	30
1404	30
535	30
1209	30
536	30
534	30
1268	30
1361	30
1395	30
954	30
1248	30
1246	30
539	30
538	30
1198	30
1280	30
1265	30
540	30
1081	30
1226	30
1283	30
1344	30
1242	30
1185	30
1083	30
1269	30
1270	30
541	30
1393	30
1080	30
1082	30
1922	30
537	30
1087	30
1468	30
1381	30
1382	30
1086	30
1085	30
1471	30
1249	30
1546	30
1394	30
1545	30
1385	30
1420	30
1384	30
1552	30
1359	30
1419	30
1421	30
1487	30
1548	30
1383	30
1544	30
1387	30
1389	30
1390	30
1386	30
1623	30
1388	30
383	31
1392	31
1683	31
1886	31
1715	31
1720	31
1560	31
1561	31
1701	31
1263	32
1605	32
1841	32
1867	32
888	32
881	32
884	32
1224	32
1215	32
838	32
1188	32
939	32
661	32
820	32
831	32
1264	32
1580	32
384	32
847	32
1607	32
1608	32
1707	32
940	32
938	32
1196	32
839	32
844	32
819	32
834	32
818	32
1470	32
1656	32
1474	32
1832	32
1259	32
910	32
899	32
1915	32
1547	32
821	32
662	32
1251	32
1250	32
1258	32
1647	32
1646	32
1563	32
1214	32
875	32
1928	32
352	32
1257	32
1260	32
1472	32
1558	32
1831	32
836	32
1346	32
1585	32
1625	32
880	32
878	32
1254	32
1256	32
842	32
843	32
832	32
1347	32
1345	32
1549	32
1486	32
1213	32
876	32
879	32
877	32
837	32
841	32
1924	32
1555	32
1485	32
827	32
822	32
845	32
840	32
1557	32
1556	32
825	32
835	32
846	32
828	32
829	32
830	32
833	32
826	32
1286	32
824	32
823	32
1604	33
1917	33
1919	33
1606	34
1916	34
1918	34
