SequenceName	ClusterNumber
290	33
851	33
313	33
260	33
288	33
301	33
254	33
256	33
259	33
1147	34
1621	34
1159	35
1151	35
1144	35
1163	35
1178	35
1175	35
1155	35
1182	35
1181	35
1176	35
1177	35
1145	35
1134	35
1123	35
1138	35
1169	35
1173	35
1165	35
1128	35
1125	35
1162	35
1133	35
1129	35
1127	35
1166	35
1164	35
1179	35
1152	35
1137	35
1126	35
1170	35
1122	35
1167	35
1161	35
1132	35
1148	35
1174	35
1171	35
1168	35
1153	35
1158	35
1172	35
1156	35
1160	35
1154	35
1143	35
1146	35
1149	35
1124	35
1142	35
1139	35
1157	35
1135	35
1136	35
1131	35
1140	35
1141	35
1150	35
1180	35
10	36
1075	36
1130	36
0	37
3	37
24	37
5	37
1635	38
1599	38
1600	38
1638	38
1637	38
1636	38
1634	38
1626	39
1642	39
1641	39
1643	39
1671	40
1857	40
1858	40
1881	40
1675	40
1672	40
1664	40
1882	40
1883	40
1676	40
1674	40
1667	40
1666	40
1665	40
1679	40
1678	40
1670	40
1673	40
1677	40
1681	40
1668	40
1669	40
1680	40
1682	40
1876	41
1824	41
1688	41
1875	41
1725	41
1729	41
1726	41
1728	41
1724	41
1727	41
1737	41
1733	41
1730	41
1732	41
1731	41
1735	41
1734	41
1743	41
1738	41
1741	41
1742	41
1736	41
1740	41
1739	41
1640	42
1692	42
1691	42
1690	42
1639	42
1874	42
1870	42
1684	42
1595	42
1632	42
1885	42
1596	42
1597	42
1689	42
1598	42
1717	42
1856	42
1685	42
1631	42
1695	42
1687	42
1686	42
1877	42
1633	42
1696	42
1697	42
1879	42
1878	42
1601	42
1602	42
1594	42
1603	42
1630	42
1629	42
1721	42
1826	43
1937	43
1912	43
1933	43
1905	43
1936	43
1932	43
1906	43
1907	43
1934	43
1935	43
1909	43
1908	43
1910	43
1911	43
1644	44
2	44
361	44
1288	44
1289	44
12	45
34	45
1076	45
1005	45
1006	45
30	45
393	45
25	45
1723	45
933	45
396	45
394	45
395	45
19	45
21	45
941	46
360	46
355	46
353	46
11	46
205	46
245	46
354	46
202	46
214	46
206	46
203	46
37	47
225	47
219	47
216	47
209	47
357	47
362	47
20	47
201	47
204	47
95	47
223	47
947	47
220	47
356	47
363	47
358	47
1271	47
230	47
35	47
233	47
84	47
250	47
542	47
543	47
44	47
155	47
213	47
207	47
222	47
229	47
168	47
60	47
28	47
232	47
544	47
226	47
1405	47
33	47
246	47
398	47
359	47
14	47
215	47
249	47
531	47
244	47
248	47
545	47
224	47
99	47
208	47
211	47
210	47
15	48
501	48
514	48
524	48
521	48
241	48
488	48
507	48
526	48
486	48
512	48
499	48
485	48
484	48
497	48
481	48
513	48
523	48
502	48
527	48
489	48
1663	48
515	48
520	48
519	48
490	48
510	48
518	48
498	48
504	48
189	48
482	48
1077	48
492	48
505	48
506	48
856	48
525	48
517	48
483	48
522	48
493	48
496	48
480	48
511	48
508	48
509	48
528	48
494	48
500	48
516	48
491	48
487	48
503	48
495	48
1064	49
58	49
7	49
392	49
1061	49
936	49
1067	49
927	49
922	49
243	49
391	49
865	49
854	49
949	49
292	49
326	49
336	49
100	49
4	49
864	49
1275	49
874	49
318	49
325	49
477	49
18	49
17	49
8	49
852	49
853	49
1066	49
1065	49
866	49
942	49
271	49
277	49
478	49
385	49
217	49
397	49
419	49
298	49
297	49
331	50
101	50
1628	50
1574	50
593	51
32	51
944	51
588	51
999	51
374	51
365	51
590	51
660	51
364	51
998	51
997	51
65	51
9	51
87	51
379	51
57	51
90	51
375	51
1212	51
378	51
66	51
479	51
64	51
382	51
366	51
377	51
68	51
1060	51
376	51
371	51
372	51
1247	51
369	51
373	51
370	51
943	51
1072	51
381	51
1002	52
887	52
882	52
883	52
886	52
804	53
1573	53
467	53
1239	53
464	53
471	53
461	53
422	53
45	53
1240	53
1700	53
1255	53
1253	53
1084	53
387	53
389	53
891	53
1693	53
196	53
388	53
1576	53
1572	53
184	53
1187	53
390	53
664	53
1915	54
1547	54
1647	54
1646	54
1472	54
1558	54
1831	54
1254	54
1256	54
839	55
821	55
836	55
842	55
843	55
832	55
837	55
841	55
827	55
822	55
845	55
840	55
825	55
835	55
846	55
828	55
829	55
830	55
833	55
826	55
1286	55
824	55
823	55
384	56
662	56
1214	56
875	56
1928	56
352	56
880	56
878	56
1213	56
876	56
879	56
877	56
847	57
1832	57
1251	57
1250	57
1103	58
1015	58
1017	58
1118	58
1092	58
1018	58
1016	58
1040	58
1322	58
1034	58
1026	58
1315	58
1117	58
1022	58
1021	58
1108	58
1088	58
1093	58
1104	58
1090	58
1023	58
1020	58
1019	58
1024	58
1107	58
1110	58
1321	58
1046	58
1206	58
1027	58
1029	58
1028	58
1319	58
1112	58
1204	58
1317	58
1316	58
1313	58
1314	58
1097	58
1318	58
1320	58
1099	58
1094	58
1106	58
1100	58
1096	58
1109	58
1101	58
1102	58
1095	58
1098	58
1105	58
1205	59
1041	59
1036	59
1089	59
1039	59
1341	59
1038	59
1031	59
1033	59
1116	59
1091	59
1111	59
1025	59
1035	59
1113	59
1342	59
1114	59
1475	59
1030	59
1476	59
1032	60
1037	60
1048	60
1045	60
1055	60
1054	60
1363	60
1052	60
1058	60
1050	60
1056	60
1059	60
1013	60
1047	60
1057	60
1327	60
1014	60
1261	60
1115	60
1043	60
1042	60
1049	60
1044	60
1053	60
1051	60
918	61
386	61
898	61
913	61
904	61
911	61
912	61
914	61
915	61
906	61
921	61
907	61
919	61
920	61
916	61
917	61
903	61
909	61
902	61
901	61
905	61
908	61
1478	62
1477	62
1479	62
1404	63
535	63
536	63
534	63
1246	63
539	63
538	63
1283	63
541	63
1922	63
1087	63
1381	63
1086	63
1085	63
1198	64
1280	64
1265	64
1344	64
1393	64
537	64
1468	64
1382	64
1471	64
1249	64
1546	64
1394	64
1545	64
1385	64
1420	64
1384	64
1552	64
1359	64
1419	64
1421	64
1487	64
1548	64
1383	64
1544	64
1387	64
1389	64
1390	64
1386	64
1623	64
1388	64
1268	65
540	65
1242	65
1185	65
1417	66
1410	66
1411	66
1418	66
1415	66
1416	66
1408	66
1406	66
1413	66
1412	66
1414	66
1409	66
1611	66
1448	66
1452	66
1450	66
1627	66
1435	66
1442	66
1612	66
1439	66
1441	66
1440	66
1458	66
1463	66
1461	66
1459	66
1445	66
1438	66
1430	66
1446	66
1453	66
1455	66
1622	66
1457	66
1464	66
1443	66
1447	66
1431	66
1456	66
1465	66
1583	66
1582	66
1428	66
1426	66
1571	66
1454	66
1429	66
1451	66
1433	66
1437	66
1449	66
1407	66
1436	66
1424	66
1584	66
1444	66
1434	66
1427	66
1432	66
1460	66
1425	66
1462	66
1423	66
1554	67
1481	67
1483	67
1484	67
1482	67
1683	68
1715	68
1720	68
1886	69
1560	69
1561	69
1701	69
1615	69
1913	69
1562	69
1716	69
1581	69
1661	69
1662	69
1618	69
1619	69
1645	69
1586	69
1587	69
1609	69
1616	69
1480	69
1620	69
1473	69
1575	69
1543	69
1655	69
1577	69
1610	69
1704	69
1490	69
1489	69
1590	69
1825	69
1884	69
1591	69
1588	69
1589	69
383	70
1392	70
1541	70
1209	70
1361	70
1395	70
954	70
1248	70
1081	70
1226	70
1083	70
1269	70
1270	70
1080	70
1082	70
939	71
661	71
940	71
938	71
1196	71
910	71
899	71
838	72
820	72
831	72
1264	72
1580	72
844	72
819	72
834	72
818	72
1470	72
1656	72
1474	72
1563	72
1346	72
1585	72
1625	72
1347	72
1345	72
1549	72
1486	72
1924	72
1555	72
1485	72
1557	72
1556	72
1224	73
1215	73
1188	73
1607	73
1608	73
1707	73
1259	73
1258	73
1257	73
1260	73
1605	74
1841	74
1867	75
888	75
881	75
884	75
1604	76
1606	76
1917	76
1916	76
1263	76
1918	76
1919	76
