SequenceName	ClusterNumber
549	13
550	13
417	13
423	13
419	13
516	14
402	14
74	14
582	14
75	14
681	14
78	14
694	14
521	14
269	14
432	14
447	14
617	14
58	14
466	14
252	14
253	14
520	14
287	14
690	14
635	14
578	14
615	14
616	14
597	14
560	14
416	14
622	14
580	14
573	14
570	14
562	14
584	14
583	14
571	14
574	14
581	14
565	14
575	14
564	14
567	14
566	14
557	14
561	14
577	14
572	14
623	14
569	14
556	14
579	14
563	14
555	14
576	14
568	14
559	14
558	14
554	14
612	15
289	15
637	15
604	15
609	15
464	15
462	15
361	15
364	15
355	15
463	15
441	15
359	15
360	15
354	15
363	15
368	15
442	15
601	15
367	15
369	15
365	15
303	15
357	15
358	15
366	15
605	15
356	15
362	15
608	15
302	15
648	15
300	15
600	15
684	15
610	15
598	15
602	15
599	15
606	15
630	15
603	15
436	15
611	15
607	15
435	15
437	15
440	15
438	15
439	15
290	15
298	15
293	15
299	15
292	15
693	15
291	15
294	15
296	15
301	15
297	15
295	15
628	16
673	16
426	16
427	16
680	16
679	16
676	16
703	16
704	16
453	16
672	16
449	16
677	16
450	16
674	16
455	16
675	16
678	16
458	16
459	16
452	16
454	16
456	16
457	16
451	16
666	17
642	17
641	17
519	17
647	17
687	17
639	17
638	17
646	17
644	17
650	17
640	17
645	17
643	17
