SequenceName	ClusterNumber
44	-1
39	57
43	57
425	57
79	57
47	58
45	58
466	-1
14	59
33	59
38	59
15	59
9	59
37	59
8	59
32	59
561	-1
556	60
576	60
568	60
578	61
560	61
622	61
580	61
573	61
570	61
562	61
571	61
574	61
581	61
565	61
575	61
564	61
567	61
566	61
557	61
577	61
572	61
623	61
569	61
579	61
563	61
555	61
559	61
558	61
554	61
615	62
616	62
597	62
416	62
584	62
583	62
252	63
253	63
690	64
635	64
78	65
694	65
521	66
269	66
516	-1
402	-1
628	-1
352	67
271	67
631	67
612	-1
426	68
427	68
650	-1
666	-1
644	69
641	69
645	69
643	69
646	70
647	70
519	70
639	70
687	70
642	70
640	70
638	70
