SequenceName	ClusterNumber
310	17
317	17
333	17
309	17
306	17
311	17
343	17
318	17
312	17
335	17
337	17
304	17
319	17
341	17
315	17
327	17
321	17
329	17
305	17
307	17
334	17
325	17
328	17
314	17
313	17
308	17
320	17
316	17
669	17
330	17
323	17
685	-1
434	18
81	18
82	18
80	18
486	19
485	19
510	19
515	19
506	19
514	19
497	19
495	19
511	19
488	19
498	19
512	19
513	19
508	19
471	19
502	19
475	19
509	19
476	19
472	19
474	19
545	19
478	19
479	19
500	19
503	19
507	19
504	19
524	19
523	19
477	19
499	19
480	19
526	19
537	19
525	19
473	19
539	19
534	19
527	19
505	19
489	19
540	19
542	19
544	19
481	19
492	19
482	19
487	19
533	19
541	19
491	19
493	19
536	19
538	19
490	19
483	19
529	19
496	19
543	19
535	19
501	19
484	19
530	19
531	19
528	19
494	19
532	19
288	20
614	20
415	20
274	21
285	21
286	21
284	21
411	21
407	21
670	21
406	21
403	21
413	21
409	21
405	21
412	21
414	21
410	21
404	21
408	21
255	22
522	22
465	23
181	23
399	23
176	23
398	23
72	23
686	23
259	23
256	23
258	23
177	23
178	23
175	23
257	23
585	23
266	23
263	23
179	23
180	23
260	23
268	23
265	23
267	23
264	23
262	23
261	23
617	24
520	24
287	24
57	25
430	25
428	25
619	25
429	25
56	25
55	25
51	25
54	26
671	26
353	26
174	26
275	26
273	27
52	27
53	27
50	27
48	27
49	27
76	28
42	28
46	28
45	29
40	29
73	29
682	30
44	30
14	31
33	31
38	31
15	31
10	31
9	31
17	31
37	31
4	31
25	31
21	31
22	31
16	31
41	31
8	31
32	31
29	31
23	31
30	31
0	31
1	31
27	31
3	31
11	31
6	31
12	31
34	31
28	31
7	31
19	31
36	31
20	31
5	31
13	31
2	31
26	31
24	31
18	31
35	31
31	31
39	32
47	32
43	32
425	32
79	32
578	33
622	33
580	33
571	33
574	33
567	33
566	33
577	33
572	33
623	33
579	33
563	33
560	34
573	34
570	34
562	34
581	34
565	34
575	34
564	34
557	34
561	34
569	34
556	34
555	34
576	34
568	34
559	34
558	34
554	34
690	35
635	35
615	36
616	36
597	36
416	36
584	36
583	36
58	37
466	37
252	38
253	38
516	39
74	39
582	39
75	39
681	39
432	39
447	39
402	40
78	40
694	40
521	40
269	40
673	41
426	41
427	41
680	41
679	41
676	41
672	41
677	41
674	41
675	41
678	41
628	42
468	42
351	42
350	42
595	42
153	42
156	42
588	42
155	42
151	42
152	42
589	42
590	42
586	42
154	42
150	42
592	42
591	42
593	42
594	42
596	42
587	42
666	-1
612	43
289	43
637	43
604	43
609	43
464	43
462	43
361	43
364	43
355	43
463	43
441	43
359	43
360	43
354	43
363	43
368	43
442	43
601	43
367	43
369	43
365	43
303	43
357	43
358	43
366	43
605	43
356	43
362	43
608	43
302	43
648	43
300	43
600	43
684	43
610	43
598	43
602	43
599	43
606	43
630	43
603	43
436	43
611	43
607	43
435	43
437	43
440	43
438	43
439	43
290	43
298	43
293	43
299	43
292	43
693	43
291	43
294	43
296	43
301	43
297	43
295	43
644	44
641	44
645	44
643	44
650	-1
687	45
647	45
639	45
646	45
638	45
642	45
519	45
640	45
