SequenceName	ClusterNumber
467	81
462	81
409	81
570	81
461	81
415	81
197	81
560	81
290	81
419	81
213	81
355	81
356	81
375	81
373	81
207	81
372	81
828	82
578	82
452	82
411	82
856	82
417	82
418	82
405	82
935	82
447	82
911	82
888	82
839	82
826	82
450	82
903	82
901	82
445	82
834	82
827	82
904	82
889	82
830	82
821	82
822	82
1416	82
906	82
907	82
831	82
823	82
893	82
835	82
824	82
905	82
912	82
167	83
471	83
448	83
474	83
789	83
455	83
301	83
453	83
194	83
469	83
408	83
406	83
565	84
410	84
407	84
423	84
357	84
463	84
883	84
420	84
864	84
428	84
561	84
468	84
421	84
199	84
465	84
553	84
305	84
845	84
837	84
568	84
437	84
438	84
35	84
359	84
473	84
416	84
302	84
576	84
566	84
412	84
760	84
833	84
413	84
881	84
458	84
460	84
456	84
466	84
457	84
454	84
562	84
436	84
472	84
444	84
414	84
459	84
404	84
825	84
838	84
403	84
470	84
563	84
446	84
829	84
442	84
443	84
939	85
973	85
938	85
490	86
202	86
865	86
797	86
477	86
859	86
385	86
899	86
246	86
489	86
804	86
177	86
807	86
802	86
798	86
898	86
902	86
716	87
940	87
747	87
908	87
909	87
584	87
481	87
189	87
488	87
800	87
799	87
717	88
449	88
870	88
47	88
720	88
251	88
104	88
762	88
324	88
187	88
244	88
329	88
250	88
247	88
273	88
339	88
759	88
662	88
370	88
239	88
340	88
337	88
252	88
346	88
386	88
809	88
387	88
1273	-1
980	-1
1006	89
997	89
988	89
996	89
993	89
991	89
1007	89
990	89
989	90
1052	90
1065	90
959	90
1002	90
999	90
998	90
1001	90
1000	90
994	90
995	90
1008	90
1003	90
1005	90
1102	90
1056	90
956	90
1055	90
1406	90
1051	90
992	90
1004	90
1050	90
1009	90
1053	90
1010	90
986	90
1232	90
1427	-1
1076	91
1031	91
1075	92
1098	92
1028	93
1101	93
1024	93
1032	93
1092	93
1027	93
1030	93
1077	93
1099	93
1100	93
1029	93
1091	93
1093	93
1094	93
1085	94
1080	94
1078	94
755	94
1410	94
1057	94
1110	94
1058	94
1082	94
1081	94
1409	94
1089	94
1084	94
1083	94
1059	94
1060	94
1087	94
1088	94
1408	94
1079	94
1411	94
1086	95
1025	95
978	95
895	95
1230	96
1203	96
1026	96
958	97
960	97
1071	97
1185	97
1212	97
1072	97
1074	97
1070	97
1228	97
1211	97
1073	97
950	98
979	98
1017	98
987	98
951	98
949	98
1022	98
957	98
952	98
954	98
948	98
955	98
1033	98
1095	98
1016	98
1170	98
1011	98
1015	98
1014	98
1171	98
1096	98
1013	98
1012	98
1227	99
1061	99
947	99
1066	99
1064	99
1062	99
1063	99
1054	99
1090	99
982	-1
970	100
971	100
1034	100
1023	100
985	101
984	101
983	101
288	-1
953	-1
1155	102
1154	102
1296	102
981	-1
1037	103
1038	103
1040	103
1036	103
1035	103
1039	103
1231	104
1407	104
1097	104
1360	105
1358	105
1362	105
1367	105
1359	105
1364	105
1355	105
1356	105
1365	105
1354	105
1361	105
1363	105
1357	105
1353	105
1352	105
1366	105
1234	-1
1257	106
1258	106
1246	106
1266	106
1260	106
1255	106
1265	106
1243	106
1241	106
1242	106
1263	106
1236	106
1245	106
1240	106
1267	106
1247	106
1244	106
1250	106
1261	106
1248	106
1417	106
1256	106
1259	106
1239	106
1262	106
1251	106
1253	106
1254	106
1268	106
1373	106
1252	106
1249	106
1269	-1
1317	107
1318	107
1162	108
1168	108
1160	109
1349	109
1158	109
1165	109
1386	109
1161	109
1388	109
1167	109
1164	109
1383	109
1169	109
1163	109
1166	109
977	110
976	110
1159	111
1235	111
1264	111
1426	-1
1430	112
1434	112
1429	112
1428	112
1432	112
1433	112
1431	112
1490	-1
1489	113
1488	113
1474	114
1477	114
1479	-1
1478	-1
1470	-1
1475	115
1465	115
1471	115
1480	115
1473	115
1469	115
1468	115
1467	115
1481	115
1464	115
1472	115
1466	115
1476	115
