SequenceName	ClusterNumber
553	181
305	181
845	181
837	181
864	182
428	182
464	183
570	183
560	183
290	183
419	183
402	184
461	184
415	184
826	-1
450	-1
867	185
552	185
310	185
571	185
564	185
860	185
575	185
321	185
779	185
558	185
574	186
786	186
861	186
378	186
780	186
873	186
894	186
543	186
377	186
516	186
556	186
777	186
776	186
219	186
783	186
788	187
790	187
771	187
794	187
299	187
778	187
796	187
212	187
785	187
792	187
791	187
793	187
795	187
784	187
775	187
763	187
209	187
781	187
208	187
314	188
941	188
872	188
548	189
551	189
772	189
546	189
554	189
547	189
475	189
770	189
550	189
549	189
769	189
572	189
422	189
555	189
764	190
545	190
193	190
577	190
559	190
767	190
773	190
765	190
567	190
188	190
557	190
544	190
573	190
476	190
320	190
298	190
774	191
277	191
569	192
787	192
887	192
866	192
832	192
836	192
884	192
782	192
766	192
768	192
827	193
886	193
451	193
904	194
1416	194
831	194
823	194
447	195
911	195
903	195
901	195
445	195
834	195
889	195
830	195
821	195
822	195
906	195
907	195
893	195
835	195
824	195
905	195
912	195
935	196
888	196
839	196
439	197
467	197
462	197
409	197
197	197
213	197
355	197
356	197
375	197
373	197
207	197
372	197
828	198
578	198
452	198
411	198
856	198
417	198
418	198
405	198
465	199
437	199
438	199
35	199
760	199
833	199
413	199
881	199
436	199
472	199
444	199
403	199
446	199
829	199
442	199
443	199
561	200
468	200
410	201
407	201
423	201
357	201
883	201
420	201
565	202
463	202
568	202
359	202
473	202
416	202
302	202
576	202
566	202
412	202
458	202
460	202
456	202
466	202
457	202
454	202
562	202
414	202
459	202
404	202
825	202
838	202
470	202
563	202
167	203
471	203
448	203
474	203
789	203
455	203
301	203
453	203
194	203
469	203
408	203
406	203
865	204
477	204
859	204
385	205
246	205
489	205
939	206
973	206
938	206
449	-1
47	-1
870	-1
717	-1
1407	-1
1097	-1
1016	207
1170	207
1011	208
1171	208
1096	208
1013	208
1012	208
1033	-1
1095	209
1015	209
1014	209
950	210
952	210
954	210
948	210
955	210
987	211
951	211
949	211
1273	-1
980	-1
1017	-1
1022	212
957	212
1227	-1
1062	213
1063	213
1054	213
1090	213
1061	-1
947	-1
993	214
991	214
1007	215
990	215
1009	-1
1053	216
1010	216
986	216
1232	216
956	217
1406	217
1051	217
1055	218
992	218
1004	218
1050	218
1008	219
1003	219
1005	219
1102	219
1056	219
994	220
995	220
989	221
1052	221
1065	222
959	222
1002	222
999	222
998	222
1001	222
1000	222
1230	-1
1203	223
1026	223
1075	-1
1098	-1
1024	224
1032	224
1092	225
1029	225
1091	225
1093	225
1094	225
1427	-1
1076	226
1031	226
1030	227
1077	227
1099	228
1100	228
1028	-1
1101	229
1027	229
1087	230
1079	230
1411	230
1088	231
1408	231
1080	232
1410	232
1409	232
1089	232
1057	233
1110	233
1058	233
755	-1
1081	234
1059	234
1060	234
1085	-1
1078	235
1082	235
1084	235
1083	235
978	-1
895	-1
1086	236
1025	236
1006	237
997	237
988	237
996	237
1071	238
1212	238
1074	238
1070	238
1185	239
1072	239
1228	239
1211	239
1073	239
1066	240
1064	240
958	241
960	241
979	-1
985	-1
984	242
983	242
970	-1
971	243
1034	243
1023	243
982	-1
288	-1
1231	-1
1154	-1
1296	-1
953	-1
1155	-1
1037	244
1036	244
1035	244
1039	244
1038	245
1040	245
981	-1
1243	246
1241	246
1242	246
1263	246
1236	246
1245	246
1240	246
1267	247
1247	247
1244	247
1250	247
1261	247
1248	247
1417	247
1256	247
1259	247
1239	247
1262	247
1251	247
1253	247
1254	247
1268	247
1373	247
1252	247
1249	247
1234	-1
1257	248
1258	248
1246	248
1266	248
1260	248
1255	248
1265	248
1159	-1
1235	249
1264	249
1317	-1
1318	-1
1269	-1
1383	-1
1169	250
1163	250
1166	250
1388	251
1167	251
1164	-1
1160	-1
1349	252
1158	252
1165	252
1386	252
1161	252
1162	253
1168	253
1430	254
1429	254
1433	254
1431	254
1434	255
1428	255
1432	255
1426	-1
1488	-1
1490	-1
1489	-1
1474	256
1477	256
1479	-1
1470	-1
1469	257
1468	257
1475	257
1476	257
1480	257
1481	257
1478	-1
1465	258
1467	258
1472	258
1473	258
1464	258
1466	258
1471	258
