SequenceName	ClusterNumber
701	48
713	48
749	48
598	48
671	48
739	48
683	48
692	48
693	48
676	48
680	48
681	48
752	48
710	48
689	48
670	48
669	48
599	48
537	48
536	48
589	48
525	48
685	48
675	48
678	48
694	48
682	48
696	48
528	48
672	48
523	48
715	48
707	48
601	48
673	48
674	48
688	48
526	48
430	48
588	48
524	48
700	48
531	48
697	48
687	48
527	48
706	48
529	48
677	48
979	-1
1273	49
980	49
1101	-1
1027	50
1427	50
1076	50
1031	50
1006	51
989	51
1052	51
1065	51
997	51
988	51
996	51
993	51
991	51
1007	51
990	51
959	51
1002	51
999	51
998	51
1001	51
1000	51
994	51
995	51
1008	51
1003	51
1005	51
1102	51
1056	51
956	51
1055	51
1406	51
1051	51
992	51
1004	51
1050	51
1009	51
1053	51
1010	51
986	51
1232	51
1230	52
1085	52
1086	52
1203	52
1026	52
1075	52
1098	52
1025	52
1028	52
978	52
895	52
1080	52
1078	52
755	52
1024	52
1032	52
1092	52
1030	52
1077	52
1099	52
1100	52
1410	52
1057	52
1110	52
1058	52
1082	52
1081	52
1029	52
1409	52
1089	52
1084	52
1083	52
1059	52
1060	52
1091	52
1087	52
1088	52
1408	52
1093	52
1094	52
1079	52
1411	52
1231	53
1407	53
1097	53
950	54
1017	54
1227	54
958	54
987	54
951	54
949	54
1022	54
957	54
1061	54
947	54
1066	54
1064	54
960	54
952	54
954	54
948	54
955	54
1033	54
1062	54
1063	54
1054	54
1090	54
1071	54
1185	54
1095	54
1212	54
1072	54
1016	54
1170	54
1011	54
1015	54
1014	54
1074	54
1070	54
1228	54
1211	54
1073	54
1171	54
1096	54
1013	54
1012	54
288	-1
982	55
970	55
971	55
1034	55
1023	55
953	56
1155	56
1154	56
1296	56
981	57
1037	57
1038	57
1040	57
1036	57
1035	57
1039	57
1360	58
1358	58
1362	58
1367	58
1359	58
1364	58
1355	58
1356	58
1365	58
1354	58
1361	58
1363	58
1357	58
1353	58
1352	58
1366	58
985	59
984	59
983	59
1159	60
1234	60
1235	60
1264	60
1257	60
1258	60
1246	60
1266	60
1260	60
1255	60
1265	60
1243	60
1241	60
1242	60
1263	60
1236	60
1245	60
1240	60
1267	60
1247	60
1244	60
1250	60
1261	60
1248	60
1417	60
1256	60
1259	60
1239	60
1262	60
1251	60
1253	60
1254	60
1268	60
1373	60
1252	60
1249	60
1269	61
1317	61
1318	61
1426	-1
1430	62
1434	62
1429	62
1428	62
1432	62
1433	62
1431	62
1162	63
1168	63
1160	63
1349	63
1158	63
1165	63
1386	63
1161	63
1388	63
1167	63
1164	63
1383	63
1169	63
1163	63
1166	63
1479	-1
1490	64
1489	64
1488	64
1481	65
1478	65
1464	65
1472	65
1465	65
1473	65
1466	65
1477	65
1469	65
1480	65
1476	65
1470	65
1468	65
1475	65
1474	65
1471	65
1467	65
